ANNEE;NUMERO_TICKET;DATE_VENTE;ID_ARTICLE;QUANTITE;PRIX_U_VENTE
2016;4422;24/12/2016;1152;42;2,79
2016;4422;24/12/2016;1252;40;1,64
2016;4422;24/12/2016;1938;45;1,73
2016;4422;24/12/2016;3729;4;2,52
2016;4423;25/12/2016;844;27;2,75
2016;4423;25/12/2016;1207;10;2,33
2016;4423;25/12/2016;1366;5;2,4
2016;4423;25/12/2016;2312;24;2,93
2016;4423;25/12/2016;2822;18;0,98
2016;4423;25/12/2016;2917;11;4,64
2016;4423;25/12/2016;3613;25;4,08
2016;4424;25/12/2016;421;21;1,56
2016;4424;25/12/2016;1541;44;1,35
2016;4424;25/12/2016;1953;38;2,79
2016;4424;25/12/2016;2030;17;3,53
2016;4424;25/12/2016;2303;49;2,93
2016;4424;25/12/2016;3337;39;3,59
2016;4425;25/12/2016;325;47;2,95
2016;4425;25/12/2016;386;26;1,08
2016;4425;25/12/2016;491;11;2,33
2016;4425;25/12/2016;1204;25;1,74
2016;4425;25/12/2016;1376;12;2,62
2016;4425;25/12/2016;2408;18;1,64
2016;4425;25/12/2016;2492;29;3,45
2016;4426;25/12/2016;371;9;1,5
2016;4426;25/12/2016;1436;36;1,63
2016;4426;25/12/2016;1588;10;2,45
2016;4426;25/12/2016;1612;17;1,34
2016;4426;25/12/2016;1970;13;1,81
2016;4426;25/12/2016;2775;15;2,98
2016;4426;25/12/2016;3762;50;4,43
2016;4427;25/12/2016;41;39;2,24
2016;4427;25/12/2016;948;4;2,61
2016;4427;25/12/2016;1638;50;2,72
2016;4427;25/12/2016;1941;1;2,31
2016;4427;25/12/2016;2771;7;2,04
2016;4427;25/12/2016;2942;33;4,81
2016;4427;25/12/2016;3383;25;2,03
2016;4427;25/12/2016;3891;8;1,22
2016;4428;25/12/2016;1320;48;1,64
2016;4428;25/12/2016;1931;11;2,66
2016;4428;25/12/2016;1964;33;1,47
2016;4428;25/12/2016;2159;10;4,09
2016;4428;25/12/2016;2517;16;3,12
2016;4428;25/12/2016;2771;41;2,04
2016;4428;25/12/2016;3650;5;1,52
2016;4428;25/12/2016;3655;26;1,79
2016;4428;25/12/2016;3668;45;4,18
2016;4428;25/12/2016;3721;31;2,43
2016;4429;25/12/2016;351;18;2,06
2016;4429;25/12/2016;855;23;2,23
2016;4429;25/12/2016;916;26;1,5
2016;4429;25/12/2016;1436;3;1,63
2016;4429;25/12/2016;2151;15;4,15
2016;4429;25/12/2016;2223;25;2,31
2016;4429;25/12/2016;2826;19;3,17
2016;4429;25/12/2016;3756;44;3,4
2016;4430;25/12/2016;486;10;1,25
2016;4430;25/12/2016;906;24;2,61
2016;4430;25/12/2016;1216;50;2,03
2016;4430;25/12/2016;1239;44;2,03
2016;4430;25/12/2016;1836;22;2,44
2016;4430;25/12/2016;1937;45;1,46
2016;4430;25/12/2016;2548;49;1,6
2016;4430;25/12/2016;2744;16;3,5
2016;4430;25/12/2016;3301;30;3,34
2016;4430;25/12/2016;3317;10;3,14
2016;4430;25/12/2016;3399;39;3,59
2016;4431;25/12/2016;659;44;1,22
2016;4431;25/12/2016;774;37;1,01
2016;4431;25/12/2016;1565;26;2,91
2016;4431;25/12/2016;1900;48;1
2016;4431;25/12/2016;2321;21;2,49
2016;4431;25/12/2016;3642;38;4,47
2016;4432;25/12/2016;336;45;2,36
2016;4432;25/12/2016;399;28;1,29
2016;4432;25/12/2016;1505;7;1,55
2016;4432;25/12/2016;1564;29;1,19
2016;4432;25/12/2016;2113;41;1,29
2016;4432;25/12/2016;2705;10;4,43
2016;4432;25/12/2016;2970;37;2,36
2016;4432;25/12/2016;3625;48;4,43
2016;4433;25/12/2016;10;43;1,27
2016;4433;25/12/2016;113;21;1,98
2016;4433;25/12/2016;957;9;0,98
2016;4433;25/12/2016;1225;16;1,95
2016;4433;25/12/2016;1787;12;2,69
2016;4433;25/12/2016;2347;28;2,05
2016;4433;25/12/2016;2463;21;4,24
2016;4433;25/12/2016;3649;20;4,49
2016;4434;25/12/2016;870;29;2,67
2016;4434;25/12/2016;1076;17;2,08
2016;4434;25/12/2016;2451;17;3,52
2016;4434;25/12/2016;2889;39;2,13
2016;4434;25/12/2016;3110;35;3,25
2016;4434;25/12/2016;3180;19;1,09
2016;4434;25/12/2016;3226;43;4,13
2016;4434;25/12/2016;3295;42;2,94
2016;4434;25/12/2016;3407;16;2,8
2016;4434;25/12/2016;3867;17;2,33
2016;4435;25/12/2016;27;38;1,7
2016;4435;25/12/2016;1409;19;2
2016;4435;25/12/2016;1650;29;1,77
2016;4435;25/12/2016;2185;32;2,6
2016;4435;25/12/2016;2270;30;2,93
2016;4435;25/12/2016;2768;20;2,2
2016;4435;25/12/2016;3522;18;4,65
2016;4435;25/12/2016;3593;7;1,41
2016;4436;25/12/2016;390;44;1,29
2016;4436;25/12/2016;890;26;1,38
2016;4436;25/12/2016;2244;28;2,59
2016;4436;25/12/2016;2304;20;1,67
2016;4436;25/12/2016;2766;46;3,86
2016;4436;25/12/2016;3517;26;4,38
2016;4436;25/12/2016;3628;41;3,77
2016;4436;25/12/2016;3785;49;3,89
2016;4436;25/12/2016;3786;48;1,33
2016;4436;25/12/2016;3850;35;2,89
2016;4437;25/12/2016;212;40;2,59
2016;4437;25/12/2016;779;46;2,43
2016;4437;25/12/2016;1258;25;1,31
2016;4437;25/12/2016;1894;26;1,7
2016;4437;25/12/2016;2305;28;2,37
2016;4437;25/12/2016;2618;33;1,27
2016;4437;25/12/2016;2741;28;4,83
2016;4437;25/12/2016;3209;42;3,58
2016;4438;25/12/2016;215;31;1,49
2016;4438;25/12/2016;1839;31;1,41
2016;4438;25/12/2016;2735;32;3,91
2016;4438;25/12/2016;2965;28;2,95
2016;4438;25/12/2016;3002;13;3,12
2016;4438;25/12/2016;3272;37;4,98
2016;4439;25/12/2016;236;20;1,62
2016;4439;25/12/2016;954;42;1,44
2016;4439;25/12/2016;1904;8;1,49
2016;4439;25/12/2016;2162;44;2,33
2016;4439;25/12/2016;2198;49;4,31
2016;4440;26/12/2016;1130;8;1,36
2016;4440;26/12/2016;3733;29;3,15
2016;4441;26/12/2016;275;3;1,28
2016;4441;26/12/2016;295;17;2,97
2016;4441;26/12/2016;1112;11;1,31
2016;4441;26/12/2016;2011;48;2,73
2016;4441;26/12/2016;2112;28;2,84
2016;4441;26/12/2016;2521;4;1,23
2016;4441;26/12/2016;2587;33;2,6
2016;4441;26/12/2016;2856;37;2,84
2016;4441;26/12/2016;2997;31;3,39
2016;4441;26/12/2016;3409;29;2,66
2016;4441;26/12/2016;3533;9;4,15
2016;4441;26/12/2016;3619;35;3,43
2016;4442;26/12/2016;492;33;1,07
2016;4442;26/12/2016;1400;27;1,42
2016;4442;26/12/2016;1702;38;1,74
2016;4442;26/12/2016;1931;30;2,66
2016;4442;26/12/2016;2272;19;4,49
2016;4442;26/12/2016;2741;48;4,83
2016;4442;26/12/2016;3864;20;3,97
2016;4443;26/12/2016;80;26;1,81
2016;4443;26/12/2016;1334;47;1,8
2016;4443;26/12/2016;2255;24;2,46
2016;4443;26/12/2016;2535;11;2,6
2016;4443;26/12/2016;3144;6;2,33
2016;4444;26/12/2016;1649;38;2,39
2016;4444;26/12/2016;2360;4;4,66
2016;4444;26/12/2016;2392;46;1,82
2016;4445;26/12/2016;691;38;1,47
2016;4445;26/12/2016;849;18;1,06
2016;4445;26/12/2016;1082;9;2,11
2016;4445;26/12/2016;1668;34;1,48
2016;4445;26/12/2016;2554;13;1,22
2016;4445;26/12/2016;2988;46;2,79
2016;4446;26/12/2016;188;50;1,09
2016;4446;26/12/2016;202;14;1,95
2016;4446;26/12/2016;595;13;2,68
2016;4446;26/12/2016;738;10;1,31
2016;4446;26/12/2016;750;30;2,5
2016;4446;26/12/2016;1491;29;2,87
2016;4446;26/12/2016;1876;48;2,16
2016;4446;26/12/2016;1900;41;1
2016;4446;26/12/2016;2137;27;2,03
2016;4446;26/12/2016;2418;9;2,89
2016;4446;26/12/2016;2846;23;3,05
2016;4446;26/12/2016;3492;21;2,68
2016;4447;26/12/2016;605;1;1,24
2016;4447;26/12/2016;925;24;1,49
2016;4447;26/12/2016;1240;50;2,89
2016;4447;26/12/2016;1477;21;2,17
2016;4447;26/12/2016;1838;36;1,06
2016;4447;26/12/2016;1907;21;2,85
2016;4447;26/12/2016;3421;4;2,4
2016;4447;26/12/2016;3574;2;3,33
2016;4448;26/12/2016;657;24;2,74
2016;4448;26/12/2016;1307;19;2,4
2016;4448;26/12/2016;1540;25;1
2016;4448;26/12/2016;2007;37;4,23
2016;4448;26/12/2016;2143;50;2,63
2016;4448;26/12/2016;2234;44;1,26
2016;4448;26/12/2016;2255;21;2,46
2016;4448;26/12/2016;3662;37;3,55
2016;4449;26/12/2016;305;8;2,35
2016;4449;26/12/2016;1633;16;2,97
2016;4449;26/12/2016;2491;2;1,32
2016;4449;26/12/2016;2669;24;3,49
2016;4449;26/12/2016;2725;6;3,22
2016;4449;26/12/2016;3204;30;4,23
2016;4449;26/12/2016;3615;13;2,57
2016;4450;26/12/2016;543;37;1,27
2016;4450;26/12/2016;585;15;1,07
2016;4450;26/12/2016;600;8;1,48
2016;4450;26/12/2016;607;4;2,66
2016;4450;26/12/2016;759;29;1,72
2016;4450;26/12/2016;1602;16;2,05
2016;4450;26/12/2016;2664;8;1,12
2016;4451;26/12/2016;644;45;2,23
2016;4451;26/12/2016;1238;49;1,25
2016;4451;26/12/2016;1303;14;2,62
2016;4451;26/12/2016;2999;31;4,3
2016;4451;26/12/2016;3412;3;4,51
2016;4451;26/12/2016;3720;18;4,94
2016;4451;26/12/2016;3868;28;3,86
2016;4452;26/12/2016;43;18;2,36
2016;4452;26/12/2016;1457;40;0,99
2016;4452;26/12/2016;2113;11;1,29
2016;4452;26/12/2016;2551;45;1,24
2016;4452;26/12/2016;2734;47;1,92
2016;4452;26/12/2016;2971;6;4,07
2016;4452;26/12/2016;3056;24;1,95
2016;4453;26/12/2016;81;16;2,59
2016;4453;26/12/2016;145;48;2,95
2016;4453;26/12/2016;308;31;1,71
2016;4453;26/12/2016;1036;39;1,44
2016;4453;26/12/2016;1580;46;1,51
2016;4453;26/12/2016;1824;12;1,35
2016;4453;26/12/2016;1968;41;2,44
2016;4453;26/12/2016;2922;21;2,62
2016;4454;26/12/2016;1102;36;2,82
2016;4454;26/12/2016;1605;27;1,49
2016;4454;26/12/2016;1732;27;2,79
2016;4454;26/12/2016;2113;29;1,29
2016;4454;26/12/2016;2572;36;1,61
2016;4454;26/12/2016;3052;38;3,36
2016;4454;26/12/2016;3123;27;1,11
2016;4454;26/12/2016;3183;35;1,14
2016;4454;26/12/2016;3310;2;1,01
2016;4454;26/12/2016;3590;21;3,31
2016;4454;26/12/2016;3915;32;4,5
2016;4455;26/12/2016;476;40;2,13
2016;4455;26/12/2016;599;42;2,73
2016;4455;26/12/2016;1659;42;1,64
2016;4455;26/12/2016;1865;31;2,66
2016;4455;26/12/2016;2707;47;2,1
2016;4455;26/12/2016;2773;50;4,41
2016;4455;26/12/2016;3037;23;2,39
2016;4455;26/12/2016;3637;37;2,71
2016;4456;26/12/2016;89;1;2,13
2016;4456;26/12/2016;130;20;2,84
2016;4456;26/12/2016;288;3;1,05
2016;4456;26/12/2016;1351;43;2,42
2016;4456;26/12/2016;1726;2;1,04
2016;4456;26/12/2016;2050;30;4,14
2016;4456;26/12/2016;2195;4;2,14
2016;4456;26/12/2016;2354;13;3,74
2016;4456;26/12/2016;2570;3;1,77
2016;4456;26/12/2016;2892;40;1,04
2016;4456;26/12/2016;3115;28;4,5
2016;4456;26/12/2016;3245;31;4,07
2016;4457;26/12/2016;758;41;1,66
2016;4457;26/12/2016;2425;14;2,56
2016;4457;26/12/2016;3462;43;3,75
2016;4457;26/12/2016;3857;6;1,33
2016;4458;26/12/2016;21;20;2,94
2016;4458;26/12/2016;473;30;1,06
2016;4458;26/12/2016;670;12;1,58
2016;4458;26/12/2016;1955;9;1,77
2016;4458;26/12/2016;1988;11;4,31
2016;4458;26/12/2016;2280;42;3,99
2016;4458;26/12/2016;3597;49;2,2
2016;4458;26/12/2016;3629;26;1,51
2016;4458;26/12/2016;3699;45;1,53
2016;4459;26/12/2016;1437;11;1,68
2016;4459;26/12/2016;1801;26;1,83
2016;4459;26/12/2016;1802;7;2,21
2016;4459;26/12/2016;3032;49;4,53
2016;4459;26/12/2016;3208;31;2,36
2016;4459;26/12/2016;3704;43;3,64
2016;4460;27/12/2016;24;19;2,31
2016;4460;27/12/2016;98;37;2,57
2016;4460;27/12/2016;2457;41;3,65
2016;4461;27/12/2016;267;34;1,05
2016;4461;27/12/2016;403;23;1,36
2016;4461;27/12/2016;450;45;2,76
2016;4461;27/12/2016;834;6;1,72
2016;4461;27/12/2016;951;10;2,34
2016;4461;27/12/2016;1744;13;2,37
2016;4461;27/12/2016;2213;23;4,83
2016;4461;27/12/2016;2219;8;2,82
2016;4461;27/12/2016;3699;36;1,53
2016;4462;27/12/2016;914;43;2
2016;4462;27/12/2016;1133;50;1,49
2016;4462;27/12/2016;2094;30;4,27
2016;4462;27/12/2016;2451;47;3,52
2016;4462;27/12/2016;2606;8;3,3
2016;4462;27/12/2016;2645;38;4,34
2016;4462;27/12/2016;2673;44;3,31
2016;4462;27/12/2016;3148;8;1,68
2016;4463;27/12/2016;847;10;2,2
2016;4463;27/12/2016;1122;43;1,83
2016;4463;27/12/2016;2319;39;2,71
2016;4463;27/12/2016;2808;20;1,99
2016;4463;27/12/2016;3294;34;4,49
2016;4464;27/12/2016;1069;41;2,55
2016;4464;27/12/2016;1552;30;1,51
2016;4464;27/12/2016;1597;14;2,73
2016;4464;27/12/2016;3086;43;2,67
2016;4464;27/12/2016;3222;15;4,62
2016;4464;27/12/2016;3913;48;3,21
2016;4465;27/12/2016;697;42;1,45
2016;4465;27/12/2016;936;33;1,4
2016;4465;27/12/2016;1850;17;2,43
2016;4465;27/12/2016;2344;7;2,12
2016;4465;27/12/2016;2361;29;3,29
2016;4465;27/12/2016;2864;33;3,39
2016;4465;27/12/2016;3034;33;1,85
2016;4465;27/12/2016;3585;6;4,18
2016;4465;27/12/2016;3893;9;3,01
2016;4466;27/12/2016;558;23;2,72
2016;4466;27/12/2016;575;11;2,54
2016;4466;27/12/2016;985;30;2,71
2016;4466;27/12/2016;1092;39;2,09
2016;4466;27/12/2016;1373;15;1,43
2016;4466;27/12/2016;2364;2;4,75
2016;4466;27/12/2016;3512;4;3,97
2016;4467;27/12/2016;876;24;2,56
2016;4467;27/12/2016;1084;37;1,14
2016;4467;27/12/2016;1811;42;1,63
2016;4467;27/12/2016;2192;5;1,57
2016;4467;27/12/2016;2859;14;2,79
2016;4467;27/12/2016;3169;3;3,63
2016;4467;27/12/2016;3602;40;2,3
2016;4468;27/12/2016;1675;9;2,38
2016;4468;27/12/2016;1688;41;2,97
2016;4468;27/12/2016;2358;35;2,58
2016;4468;27/12/2016;2618;23;1,27
2016;4468;27/12/2016;2662;12;3,52
2016;4468;27/12/2016;2771;29;2,04
2016;4468;27/12/2016;2852;32;1,22
2016;4468;27/12/2016;3601;42;2,8
2016;4469;27/12/2016;291;19;2,7
2016;4469;27/12/2016;694;11;1,87
2016;4469;27/12/2016;996;1;1,97
2016;4469;27/12/2016;1442;40;2,48
2016;4469;27/12/2016;1631;27;2,15
2016;4469;27/12/2016;2670;14;2,51
2016;4469;27/12/2016;3568;20;4,63
2016;4470;27/12/2016;46;18;2,32
2016;4470;27/12/2016;499;23;1,3
2016;4470;27/12/2016;712;34;1,55
2016;4470;27/12/2016;2209;3;2,13
2016;4470;27/12/2016;2494;6;4,35
2016;4470;27/12/2016;2805;13;1,22
2016;4470;27/12/2016;3295;29;2,94
2016;4471;27/12/2016;357;9;1,68
2016;4471;27/12/2016;560;40;2,89
2016;4471;27/12/2016;1593;27;1,3
2016;4471;27/12/2016;1649;4;2,39
2016;4471;27/12/2016;2103;20;2,75
2016;4471;27/12/2016;2168;2;2,41
2016;4471;27/12/2016;2214;23;3,67
2016;4471;27/12/2016;2485;50;4,23
2016;4471;27/12/2016;3616;35;4,41
2016;4471;27/12/2016;3650;5;1,52
2016;4471;27/12/2016;3714;9;1,34
2016;4472;28/12/2016;178;41;2,41
2016;4472;28/12/2016;313;28;1,23
2016;4472;28/12/2016;421;41;1,56
2016;4472;28/12/2016;503;42;2,12
2016;4472;28/12/2016;1075;12;1,87
2016;4472;28/12/2016;1095;25;1,36
2016;4472;28/12/2016;1500;11;1,16
2016;4472;28/12/2016;2233;36;3,27
2016;4472;28/12/2016;2526;17;1,47
2016;4472;28/12/2016;2734;27;1,92
2016;4472;28/12/2016;3009;30;4,4
2016;4472;28/12/2016;3307;9;1,61
2016;4472;28/12/2016;3389;18;1,83
2016;4472;28/12/2016;3872;2;2,6
2016;4473;28/12/2016;10;44;1,27
2016;4473;28/12/2016;1943;28;1,84
2016;4473;28/12/2016;2034;30;2,93
2016;4473;28/12/2016;2763;27;4,08
2016;4473;28/12/2016;3757;3;2,37
2016;4474;28/12/2016;361;8;2,58
2016;4474;28/12/2016;512;30;2,18
2016;4474;28/12/2016;544;14;1,15
2016;4474;28/12/2016;1344;12;1,98
2016;4474;28/12/2016;1600;3;1,83
2016;4474;28/12/2016;1970;7;1,81
2016;4474;28/12/2016;3147;49;1,76
2016;4474;28/12/2016;3664;39;2,79
2016;4475;28/12/2016;595;27;2,68
2016;4475;28/12/2016;1051;15;2,06
2016;4475;28/12/2016;1531;18;1,54
2016;4475;28/12/2016;2461;12;2,7
2016;4475;28/12/2016;2726;46;4,21
2016;4476;28/12/2016;1100;19;1,34
2016;4476;28/12/2016;3287;24;4,84
2016;4477;28/12/2016;866;34;1,98
2016;4477;28/12/2016;994;33;2,55
2016;4477;28/12/2016;1036;26;1,44
2016;4477;28/12/2016;1259;30;2,28
2016;4477;28/12/2016;1426;43;2,74
2016;4477;28/12/2016;1816;23;1,16
2016;4477;28/12/2016;2224;48;2,91
2016;4477;28/12/2016;2314;43;3,26
2016;4477;28/12/2016;2595;30;4,69
2016;4477;28/12/2016;2988;16;2,79
2016;4477;28/12/2016;3839;45;3,66
2016;4478;28/12/2016;175;20;2,2
2016;4478;28/12/2016;824;31;1,16
2016;4478;28/12/2016;831;10;2,17
2016;4478;28/12/2016;2426;1;3,2
2016;4478;28/12/2016;2694;50;4,05
2016;4478;28/12/2016;3517;47;4,38
2016;4479;28/12/2016;610;17;2,53
2016;4479;28/12/2016;704;22;1,62
2016;4479;28/12/2016;854;37;2,69
2016;4479;28/12/2016;1026;8;1,86
2016;4479;28/12/2016;1179;34;2,95
2016;4479;28/12/2016;1323;28;1,28
2016;4479;28/12/2016;1551;3;2,95
2016;4479;28/12/2016;2601;50;2,44
2016;4480;28/12/2016;359;42;1,05
2016;4480;28/12/2016;763;37;1,57
2016;4480;28/12/2016;794;48;2,53
2016;4480;28/12/2016;1149;7;1,74
2016;4480;28/12/2016;1501;20;2,2
2016;4480;28/12/2016;2011;38;2,73
2016;4480;28/12/2016;2471;1;3,11
2016;4481;28/12/2016;213;28;2,41
2016;4481;28/12/2016;1161;19;2,96
2016;4481;28/12/2016;1361;49;2,51
2016;4481;28/12/2016;1496;55;2,82
2016;4481;28/12/2016;2214;41;3,67
2016;4481;28/12/2016;2953;1;1,65
2016;4481;28/12/2016;3127;47;3,96
2016;4482;29/12/2016;889;46;1,1
2016;4482;29/12/2016;1673;38;2,06
2016;4482;29/12/2016;1914;37;1,3
2016;4482;29/12/2016;2433;17;4,9
2016;4482;29/12/2016;2903;40;3,02
2016;4482;29/12/2016;3371;36;4,51
2016;4482;29/12/2016;3551;15;4,9
2016;4482;29/12/2016;3788;42;1,49
2016;4483;29/12/2016;1123;20;1,86
2016;4483;29/12/2016;1399;32;2,21
2016;4483;29/12/2016;2410;30;1,4
2016;4483;29/12/2016;2890;35;1,51
2016;4484;29/12/2016;420;23;1,8
2016;4484;29/12/2016;916;23;1,5
2016;4484;29/12/2016;1326;45;1,82
2016;4484;29/12/2016;2056;17;1,64
2016;4484;29/12/2016;3625;28;4,43
2016;4484;29/12/2016;3636;27;3,45
2016;4484;29/12/2016;3777;11;4,51
2016;4485;29/12/2016;154;14;2,88
2016;4485;29/12/2016;228;18;2,95
2016;4485;29/12/2016;507;22;2,1
2016;4485;29/12/2016;616;21;2,39
2016;4485;29/12/2016;2010;16;3,09
2016;4485;29/12/2016;2086;18;3,46
2016;4485;29/12/2016;2122;47;4,73
2016;4485;29/12/2016;2613;2;2,52
2016;4486;29/12/2016;68;13;2,33
2016;4486;29/12/2016;240;27;2,8
2016;4486;29/12/2016;867;50;1,74
2016;4486;29/12/2016;1381;49;2,53
2016;4486;29/12/2016;2416;25;4,22
2016;4486;29/12/2016;2930;46;1,88
2016;4487;29/12/2016;26;50;2,3
2016;4487;29/12/2016;192;45;1,34
2016;4487;29/12/2016;3494;6;4,27
2016;4487;29/12/2016;3797;9;3,52
2016;4488;29/12/2016;877;26;1,33
2016;4488;29/12/2016;1223;18;1,06
2016;4488;29/12/2016;1299;23;1,13
2016;4488;29/12/2016;1840;4;1,97
2016;4488;29/12/2016;1916;3;1,26
2016;4488;29/12/2016;1922;49;2,14
2016;4488;29/12/2016;1971;29;2,29
2016;4488;29/12/2016;2121;41;3,87
2016;4488;29/12/2016;3368;2;1,06
2016;4488;29/12/2016;3587;29;4,34
2016;4488;29/12/2016;3790;48;1,16
2016;4489;29/12/2016;660;33;2,88
2016;4489;29/12/2016;1483;25;2,13
2016;4489;29/12/2016;1814;26;1,31
2016;4489;29/12/2016;1994;24;4,85
2016;4489;29/12/2016;2324;5;4,24
2016;4489;29/12/2016;2422;5;1,45
2016;4489;29/12/2016;2703;15;3,49
2016;4490;29/12/2016;241;41;2,45
2016;4490;29/12/2016;577;5;1,47
2016;4490;29/12/2016;717;12;1,32
2016;4490;29/12/2016;803;29;2,42
2016;4490;29/12/2016;1162;8;1,48
2016;4490;29/12/2016;1623;9;1,79
2016;4490;29/12/2016;1875;47;2,44
2016;4490;29/12/2016;1990;32;2,39
2016;4490;29/12/2016;2584;25;3,87
2016;4490;29/12/2016;2778;46;1,88
2016;4490;29/12/2016;3398;17;1,24
2016;4491;29/12/2016;124;44;2,2
2016;4491;29/12/2016;1068;6;2,16
2016;4491;29/12/2016;2523;26;4,21
2016;4491;29/12/2016;3084;26;3,06
2016;4491;29/12/2016;3316;8;2,27
2016;4492;29/12/2016;652;38;2,09
2016;4492;29/12/2016;786;6;2,19
2016;4492;29/12/2016;1084;39;1,14
2016;4492;29/12/2016;1344;30;1,98
2016;4492;29/12/2016;2085;30;2,33
2016;4492;29/12/2016;3397;37;3,87
2016;4492;29/12/2016;3424;4;2,79
2016;4492;29/12/2016;3692;27;3,65
2016;4492;29/12/2016;3800;42;4,42
2016;4493;29/12/2016;161;27;2,89
2016;4493;29/12/2016;421;23;1,56
2016;4493;29/12/2016;747;29;2,94
2016;4493;29/12/2016;1783;41;2,35
2016;4493;29/12/2016;1925;40;1,65
2016;4493;29/12/2016;1936;36;2,91
2016;4493;29/12/2016;2099;5;4,17
2016;4493;29/12/2016;2210;32;3,16
2016;4493;29/12/2016;3132;5;4,2
2016;4494;30/12/2016;450;14;2,76
2016;4494;30/12/2016;467;3;1,81
2016;4494;30/12/2016;988;17;1,97
2016;4494;30/12/2016;1211;43;2,66
2016;4494;30/12/2016;1502;28;1,27
2016;4494;30/12/2016;1597;3;2,73
2016;4494;30/12/2016;1924;29;1,37
2016;4494;30/12/2016;2018;9;3,27
2016;4494;30/12/2016;2026;50;2,51
2016;4494;30/12/2016;2040;43;4,28
2016;4494;30/12/2016;2407;14;2,72
2016;4494;30/12/2016;3273;41;4,49
2016;4494;30/12/2016;3329;11;3,95
2016;4494;30/12/2016;3716;37;2,6
2016;4495;30/12/2016;100;21;1,64
2016;4495;30/12/2016;497;29;1,59
2016;4495;30/12/2016;774;39;1,01
2016;4495;30/12/2016;953;18;1,72
2016;4495;30/12/2016;1381;39;2,53
2016;4495;30/12/2016;1721;44;1,88
2016;4495;30/12/2016;2876;16;1,12
2016;4495;30/12/2016;3064;35;3,94
2016;4495;30/12/2016;3319;28;4,86
2016;4496;30/12/2016;519;39;2,97
2016;4496;30/12/2016;532;44;1,57
2016;4496;30/12/2016;1338;35;2,04
2016;4496;30/12/2016;2067;21;2,54
2016;4496;30/12/2016;2786;46;4,07
2016;4496;30/12/2016;3502;46;1,88
2016;4497;30/12/2016;753;48;1,86
2016;4497;30/12/2016;2274;27;3,72
2016;4497;30/12/2016;2327;43;3,54
2016;4497;30/12/2016;3248;5;3,08
2016;4497;30/12/2016;3896;25;3,82
2016;4498;30/12/2016;1494;46;1,53
2016;4498;30/12/2016;1509;29;2,01
2016;4498;30/12/2016;1551;32;2,95
2016;4498;30/12/2016;2104;38;4,7
2016;4498;30/12/2016;2418;47;2,89
2016;4499;30/12/2016;466;15;1,78
2016;4499;30/12/2016;2334;31;1,08
2016;4499;30/12/2016;3808;37;1,89
2016;4500;30/12/2016;706;32;2,01
2016;4500;30/12/2016;770;45;1,94
2016;4500;30/12/2016;904;10;2,59
2016;4500;30/12/2016;990;13;2,42
2016;4500;30/12/2016;1577;41;2,3
2016;4500;30/12/2016;2390;24;3,6
2016;4500;30/12/2016;2512;28;2,35
2016;4500;30/12/2016;3284;18;3,57
2016;4500;30/12/2016;3356;10;4,03
2016;4501;30/12/2016;63;18;1,2
2016;4501;30/12/2016;371;13;1,5
2016;4501;30/12/2016;1975;43;2,48
2016;4501;30/12/2016;2237;19;2,07
2016;4501;30/12/2016;2321;32;2,49
2016;4501;30/12/2016;2460;34;3,79
2016;4501;30/12/2016;2671;13;4,54
2016;4501;30/12/2016;3124;8;4,44
2016;4502;30/12/2016;807;31;2,64
2016;4502;30/12/2016;847;34;2,2
2016;4502;30/12/2016;1206;35;1,74
2016;4502;30/12/2016;1357;20;1,83
2016;4502;30/12/2016;1792;2;2,79
2016;4502;30/12/2016;1988;42;4,31
2016;4502;30/12/2016;3631;43;1,3
2017;1;01/01/2017;958;90;1,99
2017;1;01/01/2017;1172;5;1,25
2017;1;01/01/2017;1337;67;1,33
2017;1;01/01/2017;1793;7;2,03
2017;1;01/01/2017;2177;82;2,7
2017;1;01/01/2017;2182;5;2,57
2017;1;01/01/2017;2351;90;1,27
2017;1;01/01/2017;3328;40;4,79
2017;1;01/01/2017;3894;99;4,86
2017;2;01/01/2017;1697;3;2,92
2017;2;01/01/2017;2057;82;1,19
2017;2;01/01/2017;2091;64;3,41
2017;2;01/01/2017;2110;26;2,52
2017;2;01/01/2017;2333;73;2,65
2017;2;01/01/2017;2598;53;4,4
2017;2;01/01/2017;3361;81;3,08
2017;2;01/01/2017;3524;90;3,16
2017;2;01/01/2017;3771;18;3,83
2017;3;01/01/2017;1016;88;2,77
2017;3;01/01/2017;1103;2;2,28
2017;3;01/01/2017;1299;68;1,15
2017;3;01/01/2017;2638;87;4,38
2017;3;01/01/2017;2912;90;1,31
2017;3;01/01/2017;3467;66;3,77
2017;3;01/01/2017;3741;45;1,02
2017;3;01/01/2017;3895;15;1,21
2017;4;01/01/2017;916;86;1,52
2017;4;01/01/2017;1388;36;2,73
2017;4;01/01/2017;2035;27;1,49
2017;4;01/01/2017;2320;50;3,35
2017;4;01/01/2017;2501;28;4,48
2017;4;01/01/2017;2832;25;1,51
2017;4;01/01/2017;3342;2;2,86
2017;5;01/01/2017;526;85;2,68
2017;5;01/01/2017;1015;27;2,42
2017;5;01/01/2017;1275;98;1,48
2017;5;01/01/2017;1284;31;1,37
2017;5;01/01/2017;1450;73;2,84
2017;5;01/01/2017;1478;12;1,88
2017;5;01/01/2017;3644;49;4,47
2017;6;01/01/2017;563;96;2,98
2017;6;01/01/2017;570;3;2,46
